Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
5.9560        -328.6748    -331.6962       3.0214   324.6
5.9565        -328.6834    -331.6383       2.9549   317.5
5.9570        -328.6904    -331.5634       2.8731   308.7
5.9575        -328.6978    -331.5264       2.8287   303.9
5.9580        -328.7069    -331.5658       2.8589   307.2
5.9585        -328.7185    -331.6827       2.9642   318.5
5.9590        -328.7309    -331.8389       3.1080   334.0
5.9595        -328.7440    -331.9801       3.2360   347.7
5.9600        -328.7553    -332.0541       3.2987   354.4
5.9605        -328.7646    -332.0353       3.2707   351.4
5.9610        -328.7722    -331.9342       3.1620   339.8
5.9615        -328.7782    -331.7892       3.0110   323.5
5.9620        -328.7845    -331.6510       2.8665   308.0
5.9625        -328.7911    -331.5617       2.7706   297.7
5.9630        -328.7986    -331.5427       2.7441   294.9
5.9635        -328.8068    -331.5899       2.7831   299.0
5.9640        -328.8148    -331.6817       2.8669   308.0
5.9645        -328.8229    -331.7925       2.9697   319.1
5.9650        -328.8306    -331.8953       3.0647   329.3
5.9655        -328.8380    -331.9670       3.1289   336.2
5.9660        -328.8449    -331.9923       3.1474   338.2
5.9665        -328.8505    -331.9666       3.1161   334.8
5.9670        -328.8548    -331.9022       3.0473   327.4
5.9675        -328.8581    -331.8273       2.9692   319.0
5.9680        -328.8612    -331.7813       2.9201   313.8
5.9685        -328.8665    -331.7959       2.9294   314.8
5.9690        -328.8735    -331.8708       2.9973   322.1
5.9695        -328.8809    -331.9738       3.0930   332.3
5.9700        -328.8877    -332.0594       3.1717   340.8
5.9705        -328.8930    -332.0923       3.1994   343.8
5.9710        -328.8965    -332.0626       3.1661   340.2
5.9715        -328.8991    -331.9858       3.0867   331.7
5.9720        -328.9013    -331.8918       2.9905   321.3
5.9725        -328.9036    -331.8105       2.9069   312.3
5.9730        -328.9063    -331.7630       2.8568   307.0
5.9735        -328.9091    -331.7594       2.8503   306.3
5.9740        -328.9126    -331.7972       2.8845   309.9
5.9745        -328.9163    -331.8624       2.9461   316.6
5.9750        -328.9202    -331.9353       3.0152   324.0
5.9755        -328.9235    -331.9940       3.0704   329.9
5.9760        -328.9265    -332.0193       3.0928   332.3
5.9765        -328.9283    -331.9986       3.0703   329.9
5.9770        -328.9284    -331.9353       3.0069   323.1
5.9775        -328.9273    -331.8552       2.9279   314.6
5.9780        -328.9267    -331.7966       2.8699   308.4
5.9785        -328.9265    -331.7874       2.8608   307.4
5.9790        -328.9282    -331.8341       2.9059   312.2
5.9795        -328.9306    -331.9144       2.9838   320.6
5.9800        -328.9315    -331.9910       3.0594   328.7
5.9805        -328.9320    -332.0354       3.1033   333.5
5.9810        -328.9313    -332.0310       3.0997   333.1
5.9815        -328.9294    -331.9764       3.0470   327.4
5.9820        -328.9268    -331.8874       2.9606   318.1
5.9825        -328.9235    -331.7918       2.8683   308.2
5.9830        -328.9204    -331.7223       2.8019   301.1
5.9835        -328.9183    -331.7042       2.7859   299.3
5.9840        -328.9172    -331.7393       2.8220   303.2
5.9845        -328.9158    -331.8052       2.8894   310.5
5.9850        -328.9132    -331.8780       2.9649   318.6
5.9855        -328.9101    -331.9419       3.0318   325.8
5.9860        -328.9060    -331.9853       3.0793   330.9
5.9865        -328.9019    -332.0038       3.1020   333.3
5.9870        -328.8966    -331.9964       3.0998   333.1
5.9875        -328.8903    -331.9745       3.0842   331.4
5.9880        -328.8849    -331.9592       3.0743   330.3
5.9885        -328.8798    -331.9626       3.0827   331.2
5.9890        -328.8760    -331.9807       3.1047   333.6
5.9895        -328.8710    -331.9966       3.1256   335.8
5.9900        -328.8658    -331.9977       3.1319   336.5
5.9905        -328.8600    -331.9766       3.1167   334.9
5.9910        -328.8535    -331.9348       3.0813   331.1
5.9915        -328.8471    -331.8793       3.0322   325.8
5.9920        -328.8398    -331.8212       2.9813   320.3
5.9925        -328.8324    -331.7788       2.9464   316.6
5.9930        -328.8246    -331.7715       2.9469   316.6
5.9935        -328.8183    -331.8128       2.9944   321.8
5.9940        -328.8125    -331.8956       3.0832   331.3
5.9945        -328.8074    -331.9952       3.1878   342.5
