Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.1620        -332.2854    -335.8594       3.5740   378.8
1.1625        -332.2894    -335.8839       3.5946   380.9
1.1630        -332.2917    -335.8514       3.5597   377.2
1.1635        -332.2932    -335.7823       3.4891   369.8
1.1640        -332.2947    -335.7136       3.4189   362.3
1.1645        -332.2976    -335.6821       3.3844   358.7
1.1650        -332.3032    -335.7011       3.3979   360.1
1.1655        -332.3103    -335.7501       3.4398   364.5
1.1660        -332.3169    -335.7913       3.4744   368.2
1.1665        -332.3232    -335.7946       3.4714   367.9
1.1670        -332.3276    -335.7465       3.4188   362.3
1.1675        -332.3318    -335.6565       3.3247   352.3
1.1680        -332.3353    -335.5465       3.2112   340.3
1.1685        -332.3386    -335.4441       3.1055   329.1
1.1690        -332.3421    -335.3779       3.0357   321.7
1.1695        -332.3462    -335.3690       3.0228   320.3
1.1700        -332.3514    -335.4229       3.0715   325.5
1.1705        -332.3579    -335.5222       3.1643   335.3
1.1710        -332.3643    -335.6316       3.2672   346.3
1.1715        -332.3704    -335.7154       3.3451   354.5
1.1720        -332.3754    -335.7507       3.3754   357.7
1.1725        -332.3794    -335.7341       3.3547   355.5
1.1730        -332.3827    -335.6786       3.2959   349.3
1.1735        -332.3863    -335.6062       3.2198   341.2
1.1740        -332.3900    -335.5367       3.1466   333.5
1.1745        -332.3934    -335.4855       3.0922   327.7
1.1750        -332.3974    -335.4658       3.0684   325.2
1.1755        -332.4019    -335.4790       3.0771   326.1
1.1760        -332.4071    -335.5120       3.1049   329.0
1.1765        -332.4122    -335.5409       3.1286   331.6
1.1770        -332.4160    -335.5417       3.1257   331.3
1.1775        -332.4188    -335.5057       3.0868   327.1
1.1780        -332.4208    -335.4385       3.0177   319.8
1.1785        -332.4217    -335.3574       2.9357   311.1
1.1790        -332.4220    -335.2903       2.8682   304.0
1.1795        -332.4227    -335.2664       2.8436   301.4
1.1800        -332.4241    -335.3023       2.8782   305.0
1.1805        -332.4263    -335.3968       2.9705   314.8
1.1810        -332.4288    -335.5297       3.1009   328.6
1.1815        -332.4310    -335.6706       3.2397   343.3
1.1820        -332.4325    -335.7908       3.3583   355.9
1.1825        -332.4332    -335.8731       3.4400   364.6
1.1830        -332.4336    -335.9157       3.4820   369.0
1.1835        -332.4340    -335.9248       3.4909   370.0
1.1840        -332.4346    -335.9125       3.4779   368.6
1.1845        -332.4356    -335.8911       3.4555   366.2
1.1850        -332.4370    -335.8711       3.4341   363.9
1.1855        -332.4396    -335.8587       3.4191   362.3
1.1860        -332.4428    -335.8479       3.4052   360.9
1.1865        -332.4461    -335.8265       3.3804   358.2
1.1870        -332.4491    -335.7836       3.3345   353.4
1.1875        -332.4518    -335.7146       3.2627   345.8
1.1880        -332.4532    -335.6236       3.1703   336.0
1.1885        -332.4549    -335.5261       3.0711   325.5
1.1890        -332.4564    -335.4352       2.9788   315.7
1.1895        -332.4576    -335.3629       2.9053   307.9
1.1900        -332.4582    -335.3196       2.8613   303.2
1.1905        -332.4591    -335.3136       2.8545   302.5
1.1910        -332.4599    -335.3468       2.8869   306.0
1.1915        -332.4608    -335.4145       2.9537   313.0
1.1920        -332.4616    -335.5040       3.0424   322.4
1.1925        -332.4623    -335.5991       3.1368   332.4
1.1930        -332.4627    -335.6811       3.2184   341.1
1.1935        -332.4627    -335.7328       3.2701   346.6
1.1940        -332.4621    -335.7447       3.2826   347.9
1.1945        -332.4601    -335.7191       3.2590   345.4
1.1950        -332.4577    -335.6749       3.2171   340.9
1.1955        -332.4557    -335.6368       3.1810   337.1
1.1960        -332.4548    -335.6236       3.1688   335.8
1.1965        -332.4549    -335.6379       3.1830   337.3
1.1970        -332.4553    -335.6652       3.2099   340.2
1.1975        -332.4549    -335.6862       3.2313   342.4
1.1980        -332.4536    -335.6914       3.2378   343.1
1.1985        -332.4524    -335.6828       3.2305   342.4
1.1990        -332.4509    -335.6655       3.2145   340.7
1.1995        -332.4501    -335.6420       3.1920   338.3
1.2000        -332.4489    -335.6089       3.1600   334.9
1.2005        -332.4470    -335.5651       3.1181   330.4
1.2010        -332.4443    -335.5194       3.0751   325.9
1.2015        -332.4418    -335.4899       3.0480   323.0
1.2020        -332.4401    -335.4912       3.0511   323.3
1.2025        -332.4390    -335.5238       3.0848   326.9
1.2030        -332.4376    -335.5736       3.1359   332.3
1.2035        -332.4362    -335.6232       3.1870   337.8
1.2040        -332.4335    -335.6596       3.2261   341.9
1.2045        -332.4306    -335.6826       3.2520   344.6
1.2050        -332.4277    -335.6967       3.2690   346.4
1.2055        -332.4255    -335.7037       3.2783   347.4
1.2060        -332.4234    -335.6973       3.2739   347.0
1.2065        -332.4205    -335.6705       3.2501   344.4
1.2070        -332.4165    -335.6276       3.2111   340.3
1.2075        -332.4128    -335.5852       3.1724   336.2
1.2080        -332.4088    -335.5608       3.1520   334.0
1.2085        -332.4060    -335.5660       3.1600   334.9
1.2090        -332.4040    -335.5974       3.1933   338.4
1.2095        -332.4020    -335.6381       3.2361   343.0
1.2100        -332.3996    -335.6677       3.2681   346.3
1.2105        -332.3959    -335.6728       3.2769   347.3
1.2110        -332.3917    -335.6573       3.2655   346.1
1.2115        -332.3872    -335.6376       3.2503   344.5
1.2120        -332.3833    -335.6335       3.2501   344.4
1.2125        -332.3804    -335.6546       3.2741   347.0
1.2130        -332.3776    -335.6953       3.3177   351.6
1.2135        -332.3750    -335.7474       3.3725   357.4
1.2140        -332.3720    -335.8043       3.4323   363.7
1.2145        -332.3694    -335.8604       3.4910   370.0
1.2150        -332.3679    -335.9056       3.5377   374.9
1.2155        -332.3667    -335.9227       3.5560   376.9
1.2160        -332.3651    -335.8974       3.5324   374.4
1.2165        -332.3625    -335.8284       3.4659   367.3
1.2170        -332.3592    -335.7333       3.3742   357.6
1.2175        -332.3566    -335.6439       3.2873   348.4
1.2180        -332.3553    -335.5864       3.2312   342.4
1.2185        -332.3550    -335.5673       3.2123   340.4
1.2190        -332.3558    -335.5718       3.2160   340.8
1.2195        -332.3562    -335.5729       3.2167   340.9
1.2200        -332.3549    -335.5496       3.1947   338.6
1.2205        -332.3524    -335.5023       3.1499   333.8
1.2210        -332.3499    -335.4466       3.0967   328.2
1.2215        -332.3476    -335.4004       3.0528   323.5
1.2220        -332.3458    -335.3753       3.0295   321.1
