Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.2690        -332.6297    -335.3619       2.7322   289.6
0.2695        -332.6370    -335.4314       2.7943   296.1
0.2700        -332.6431    -335.4758       2.8327   300.2
0.2705        -332.6473    -335.4770       2.8297   299.9
0.2710        -332.6500    -335.4372       2.7872   295.4
0.2715        -332.6513    -335.3777       2.7264   288.9
0.2720        -332.6518    -335.3336       2.6817   284.2
0.2725        -332.6524    -335.3406       2.6882   284.9
0.2730        -332.6548    -335.4168       2.7619   292.7
0.2735        -332.6583    -335.5497       2.8914   306.4
0.2740        -332.6620    -335.7032       3.0413   322.3
0.2745        -332.6643    -335.8347       3.1704   336.0
0.2750        -332.6651    -335.9166       3.2515   344.6
0.2755        -332.6651    -335.9426       3.2775   347.3
0.2760        -332.6638    -335.9238       3.2601   345.5
0.2765        -332.6626    -335.8864       3.2238   341.6
0.2770        -332.6625    -335.8555       3.1931   338.4
0.2775        -332.6625    -335.8477       3.1852   337.6
0.2780        -332.6629    -335.8723       3.2094   340.1
0.2785        -332.6647    -335.9270       3.2623   345.7
0.2790        -332.6669    -335.9904       3.3235   352.2
0.2795        -332.6694    -336.0313       3.3619   356.3
0.2800        -332.6704    -336.0207       3.3503   355.1
0.2805        -332.6701    -335.9493       3.2792   347.5
0.2810        -332.6689    -335.8297       3.1608   335.0
0.2815        -332.6672    -335.6907       3.0236   320.4
0.2820        -332.6654    -335.5661       2.9007   307.4
0.2825        -332.6647    -335.4821       2.8174   298.6
0.2830        -332.6644    -335.4470       2.7826   294.9
0.2835        -332.6641    -335.4529       2.7888   295.6
0.2840        -332.6639    -335.4819       2.8180   298.6
0.2845        -332.6632    -335.5106       2.8475   301.8
0.2850        -332.6612    -335.5187       2.8574   302.8
0.2855        -332.6584    -335.4953       2.8370   300.7
0.2860        -332.6541    -335.4405       2.7864   295.3
0.2865        -332.6489    -335.3678       2.7189   288.1
0.2870        -332.6428    -335.3015       2.6587   281.8
0.2875        -332.6371    -335.2697       2.6326   279.0
0.2880        -332.6320    -335.2873       2.6553   281.4
0.2885        -332.6278    -335.3469       2.7191   288.2
0.2890        -332.6227    -335.4214       2.7987   296.6
0.2895        -332.6163    -335.4835       2.8672   303.9
0.2900        -332.6084    -335.5147       2.9064   308.0
0.2905        -332.5988    -335.5128       2.9140   308.8
0.2910        -332.5886    -335.4911       2.9025   307.6
0.2915        -332.5785    -335.4673       2.8887   306.1
0.2920        -332.5687    -335.4528       2.8842   305.7
0.2925        -332.5586    -335.4509       2.8923   306.5
0.2930        -332.5482    -335.4604       2.9122   308.6
0.2935        -332.5369    -335.4798       2.9429   311.9
0.2940        -332.5257    -335.5099       2.9843   316.3
0.2945        -332.5142    -335.5479       3.0337   321.5
0.2950        -332.5026    -335.5852       3.0826   326.7
0.2955        -332.4902    -335.6102       3.1200   330.7
0.2960        -332.4765    -335.6185       3.1420   333.0
0.2965        -332.4616    -335.6188       3.1572   334.6
0.2970        -332.4472    -335.6312       3.1840   337.4
0.2975        -332.4334    -335.6699       3.2365   343.0
0.2980        -332.4205    -335.7322       3.3117   351.0
0.2985        -332.4074    -335.7978       3.3904   359.3
0.2990        -332.3937    -335.8447       3.4510   365.7
0.2995        -332.3794    -335.8608       3.4814   369.0
0.3000        -332.3638    -335.8479       3.4842   369.2
0.3005        -332.3487    -335.8222       3.4735   368.1
0.3010        -332.3348    -335.7997       3.4649   367.2
0.3015        -332.3220    -335.7855       3.4635   367.1
0.3020        -332.3095    -335.7710       3.4615   366.8
0.3025        -332.2970    -335.7441       3.4471   365.3
0.3030        -332.2845    -335.6996       3.4151   361.9
0.3035        -332.2715    -335.6428       3.3713   357.3
0.3040        -332.2591    -335.5858       3.3267   352.6
0.3045        -332.2476    -335.5368       3.2892   348.6
0.3050        -332.2361    -335.4970       3.2609   345.6
0.3055        -332.2246    -335.4677       3.2431   343.7
0.3060        -332.2126    -335.4535       3.2409   343.5
0.3065        -332.2010    -335.4630       3.2620   345.7
0.3070        -332.1901    -335.4991       3.3090   350.7
0.3075        -332.1803    -335.5519       3.3717   357.3
0.3080        -332.1702    -335.6013       3.4312   363.6
0.3085        -332.1591    -335.6331       3.4740   368.2
0.3090        -332.1476    -335.6475       3.4999   370.9
0.3095        -332.1359    -335.6566       3.5207   373.1
0.3100        -332.1255    -335.6743       3.5488   376.1
0.3105        -332.1158    -335.7029       3.5871   380.1
0.3110        -332.1066    -335.7370       3.6303   384.7
0.3115        -332.0981    -335.7658       3.6677   388.7
0.3120        -332.0895    -335.7773       3.6878   390.8
0.3125        -332.0811    -335.7653       3.6842   390.4
0.3130        -332.0730    -335.7278       3.6548   387.3
0.3135        -332.0653    -335.6681       3.6027   381.8
0.3140        -332.0585    -335.5911       3.5326   374.4
0.3145        -332.0520    -335.4999       3.4479   365.4
0.3150        -332.0454    -335.3997       3.3543   355.5
0.3155        -332.0388    -335.3031       3.2643   345.9
0.3160        -332.0332    -335.2263       3.1931   338.4
0.3165        -332.0282    -335.1788       3.1505   333.9
0.3170        -332.0238    -335.1569       3.1330   332.0
0.3175        -332.0193    -335.1477       3.1284   331.5
0.3180        -332.0137    -335.1407       3.1270   331.4
0.3185        -332.0079    -335.1342       3.1264   331.3
0.3190        -332.0020    -335.1310       3.1290   331.6
0.3195        -331.9966    -335.1320       3.1353   332.3
0.3200        -331.9907    -335.1315       3.1408   332.9
0.3205        -331.9843    -335.1251       3.1408   332.9
0.3210        -331.9777    -335.1123       3.1346   332.2
0.3215        -331.9711    -335.0951       3.1240   331.1
0.3220        -331.9643    -335.0755       3.1112   329.7
0.3225        -331.9573    -335.0528       3.0956   328.1
0.3230        -331.9501    -335.0252       3.0751   325.9
0.3235        -331.9428    -334.9921       3.0493   323.2
0.3240        -331.9348    -334.9532       3.0184   319.9
0.3245        -331.9263    -334.9141       2.9878   316.6
0.3250        -331.9175    -334.8851       2.9676   314.5
0.3255        -331.9092    -334.8760       2.9668   314.4
0.3260        -331.9016    -334.8856       2.9840   316.2
0.3265        -331.8933    -334.8968       3.0034   318.3
0.3270        -331.8842    -334.8936       3.0094   318.9
0.3275        -331.8733    -334.8738       3.0005   318.0
0.3280        -331.8620    -334.8538       2.9918   317.1
0.3285        -331.8511    -334.8550       3.0039   318.3
0.3290        -331.8402    -334.8920       3.0518   323.4
0.3295        -331.8295    -334.9698       3.1403   332.8
0.3300        -331.8188    -335.0826       3.2638   345.9
0.3305        -331.8083    -335.2164       3.4081   361.2
0.3310        -331.7972    -335.3498       3.5526   376.5
0.3315        -331.7862    -335.4613       3.6751   389.5
0.3320        -331.7750    -335.5318       3.7569   398.1
0.3325        -331.7627    -335.5535       3.7909   401.7
0.3330        -331.7505    -335.5369       3.7864   401.3
0.3335        -331.7384    -335.5002       3.7619   398.7
0.3340        -331.7274    -335.4668       3.7394   396.3
0.3345        -331.7188    -335.4550       3.7362   396.0
0.3350        -331.7118    -335.4648       3.7530   397.7
0.3355        -331.7061    -335.4779       3.7718   399.7
0.3360        -331.7010    -335.4666       3.7656   399.1
0.3365        -331.6944    -335.4093       3.7149   393.7
0.3370        -331.6874    -335.3106       3.6232   384.0
0.3375        -331.6806    -335.1944       3.5138   372.4
0.3380        -331.6750    -335.0915       3.4165   362.1
0.3385        -331.6702    -335.0245       3.3543   355.5
0.3390        -331.6672    -335.0043       3.3371   353.7
0.3395        -331.6644    -335.0275       3.3631   356.4
0.3400        -331.6625    -335.0826       3.4202   362.5
0.3405        -331.6606    -335.1500       3.4893   369.8
0.3410        -331.6591    -335.2080       3.5489   376.1
0.3415        -331.6575    -335.2375       3.5800   379.4
0.3420        -331.6557    -335.2259       3.5702   378.4
0.3425        -331.6534    -335.1718       3.5184   372.9
0.3430        -331.6504    -335.0878       3.4374   364.3
0.3435        -331.6475    -335.0017       3.3542   355.5
0.3440        -331.6456    -334.9452       3.2996   349.7
0.3445        -331.6457    -334.9318       3.2861   348.3
0.3450        -331.6471    -334.9469       3.2998   349.7
0.3455        -331.6483    -334.9538       3.3055   350.3
0.3460        -331.6484    -334.9176       3.2692   346.5
0.3465        -331.6461    -334.8263       3.1801   337.0
0.3470        -331.6429    -334.7019       3.0591   324.2
0.3475        -331.6390    -334.5829       2.9439   312.0
0.3480        -331.6366    -334.5066       2.8700   304.2
0.3485        -331.6348    -334.4933       2.8585   302.9
0.3490        -331.6332    -334.5450       2.9118   308.6
0.3495        -331.6316    -334.6506       3.0191   320.0
0.3500        -331.6303    -334.7912       3.1609   335.0
0.3505        -331.6284    -334.9412       3.3127   351.1
0.3510        -331.6265    -335.0773       3.4507   365.7
0.3515        -331.6242    -335.1789       3.5547   376.7
0.3520        -331.6209    -335.2348       3.6140   383.0
0.3525        -331.6173    -335.2533       3.6360   385.3
0.3530        -331.6127    -335.2595       3.6468   386.5
0.3535        -331.6103    -335.2919       3.6816   390.2
0.3540        -331.6104    -335.3706       3.7602   398.5
0.3545        -331.6128    -335.4829       3.8701   410.1
0.3550        -331.6165    -335.5890       3.9725   421.0
0.3555        -331.6200    -335.6429       4.0229   426.3
0.3560        -331.6224    -335.6183       3.9959   423.5
0.3565        -331.6247    -335.5184       3.8936   412.6
0.3570        -331.6269    -335.3675       3.7406   396.4
0.3575        -331.6301    -335.2051       3.5750   378.9
0.3580        -331.6339    -335.0658       3.4319   363.7
0.3585        -331.6387    -334.9740       3.3353   353.5
0.3590        -331.6446    -334.9377       3.2930   349.0
0.3595        -331.6516    -334.9458       3.2942   349.1
0.3600        -331.6589    -334.9739       3.3150   351.3
0.3605        -331.6661    -334.9933       3.3272   352.6
0.3610        -331.6728    -334.9805       3.3077   350.5
0.3615        -331.6778    -334.9248       3.2471   344.1
0.3620        -331.6813    -334.8393       3.1581   334.7
0.3625        -331.6840    -334.7597       3.0757   326.0
0.3630        -331.6883    -334.7268       3.0385   322.0
0.3635        -331.6945    -334.7556       3.0611   324.4
0.3640        -331.7019    -334.8259       3.1241   331.1
0.3645        -331.7085    -334.8959       3.1873   337.8
0.3650        -331.7141    -334.9298       3.2157   340.8
0.3655        -331.7181    -334.9140       3.1959   338.7
0.3660        -331.7203    -334.8599       3.1396   332.7
0.3665        -331.7227    -334.7982       3.0755   325.9
0.3670        -331.7256    -334.7585       3.0329   321.4
0.3675        -331.7294    -334.7554       3.0259   320.7
0.3680        -331.7338    -334.7832       3.0495   323.2
0.3685        -331.7381    -334.8256       3.0876   327.2
0.3690        -331.7412    -334.8662       3.1250   331.2
0.3695        -331.7443    -334.8987       3.1544   334.3
0.3700        -331.7471    -334.9197       3.1727   336.2
0.3705        -331.7500    -334.9267       3.1767   336.7
0.3710        -331.7522    -334.9178       3.1656   335.5
0.3715        -331.7539    -334.8991       3.1452   333.3
0.3720        -331.7549    -334.8869       3.1320   331.9
0.3725        -331.7565    -334.9009       3.1444   333.2
0.3730        -331.7591    -334.9471       3.1879   337.8
0.3735        -331.7624    -335.0125       3.2501   344.4
0.3740        -331.7654    -335.0757       3.3102   350.8
0.3745        -331.7686    -335.1178       3.3492   354.9
0.3750        -331.7706    -335.1254       3.3548   355.5
0.3755        -331.7719    -335.1002       3.3284   352.7
0.3760        -331.7723    -335.0594       3.2872   348.4
0.3765        -331.7733    -335.0323       3.2590   345.4
0.3770        -331.7763    -335.0387       3.2624   345.7
0.3775        -331.7804    -335.0744       3.2940   349.1
0.3780        -331.7848    -335.1165       3.3317   353.1
0.3785        -331.7882    -335.1390       3.3508   355.1
0.3790        -331.7909    -335.1303       3.3394   353.9
0.3795        -331.7933    -335.0943       3.3010   349.8
0.3800        -331.7955    -335.0432       3.2477   344.2
0.3805        -331.7979    -334.9902       3.1923   338.3
0.3810        -331.8001    -334.9462       3.1461   333.4
0.3815        -331.8020    -334.9229       3.1210   330.8
0.3820        -331.8042    -334.9305       3.1263   331.3
0.3825        -331.8070    -334.9689       3.1618   335.1
0.3830        -331.8104    -335.0250       3.2147   340.7
0.3835        -331.8134    -335.0793       3.2659   346.1
0.3840        -331.8163    -335.1128       3.2964   349.3
0.3845        -331.8190    -335.1101       3.2911   348.8
0.3850        -331.8208    -335.0653       3.2445   343.8
0.3855        -331.8211    -334.9879       3.1668   335.6
0.3860        -331.8217    -334.9037       3.0819   326.6
0.3865        -331.8226    -334.8372       3.0147   319.5
0.3870        -331.8242    -334.8025       2.9783   315.6
0.3875        -331.8263    -334.7957       2.9694   314.7
